,file_name,tag
2438,dataset\lego_2x3\raw\raw_262.png,6
258,dataset\sphere\raw\raw_074.png,0
1587,dataset\spanner\raw\raw_387.png,4
141,dataset\sphere\raw\raw_008.png,0
863,dataset\nut\raw\raw_483.png,2
977,dataset\nut\raw\raw_429.png,2
1967,dataset\lego_1x2\raw\raw_192.png,5
102,dataset\sphere\raw\raw_244.png,0
3425,dataset\key\raw\raw_148.png,9
3299,dataset\key\raw\raw_342.png,9
3512,dataset\key\raw\raw_125.png,9
2509,dataset\lego_2x3\raw\raw_279.png,6
208,dataset\sphere\raw\raw_278.png,0
3820,dataset\hex_key\raw\raw_164.png,10
3637,dataset\hex_key\raw\raw_103.png,10
3928,dataset\hex_key\raw\raw_119.png,10
651,dataset\cylinder\raw\raw_382.png,1
3683,dataset\hex_key\raw\raw_126.png,10
2903,dataset\usb_typec\raw\raw_160.png,8
802,dataset\nut\raw\raw_210.png,2
3010,dataset\usb_typec\raw\raw_376.png,8
1731,dataset\spanner\raw\raw_115.png,4
3523,dataset\key\raw\raw_130.png,9
2251,dataset\lego_2x3\raw\raw_136.png,6
718,dataset\cylinder\raw\raw_343.png,1
393,dataset\cylinder\raw\raw_459.png,1
3726,dataset\hex_key\raw\raw_124.png,10
3347,dataset\key\raw\raw_310.png,9
3395,dataset\key\raw\raw_063.png,9
3157,dataset\usb_typec\raw\raw_034.png,8
4030,dataset\mesh_pot\raw\raw_229.png,11
2892,dataset\usb_typec\raw\raw_145.png,8
703,dataset\cylinder\raw\raw_270.png,1
3336,dataset\key\raw\raw_106.png,9
1571,dataset\spanner\raw\raw_091.png,4
337,dataset\sphere\raw\raw_269.png,0
2852,dataset\usb_mini\raw\raw_311.png,7
3233,dataset\usb_typec\raw\raw_118.png,8
1200,dataset\bolt\raw\raw_221.png,3
4227,dataset\mesh_pot\raw\raw_186.png,11
2404,dataset\lego_2x3\raw\raw_133.png,6
509,dataset\cylinder\raw\raw_044.png,1
1085,dataset\bolt\raw\raw_092.png,3
70,dataset\sphere\raw\raw_304.png,0
3291,dataset\key\raw\raw_268.png,9
713,dataset\cylinder\raw\raw_259.png,1
2955,dataset\usb_typec\raw\raw_380.png,8
698,dataset\cylinder\raw\raw_154.png,1
1867,dataset\lego_1x2\raw\raw_381.png,5
454,dataset\cylinder\raw\raw_139.png,1
1139,dataset\bolt\raw\raw_287.png,3
276,dataset\sphere\raw\raw_001.png,0
1821,dataset\lego_1x2\raw\raw_127.png,5
881,dataset\nut\raw\raw_093.png,2
3727,dataset\hex_key\raw\raw_066.png,10
1874,dataset\lego_1x2\raw\raw_317.png,5
633,dataset\cylinder\raw\raw_134.png,1
259,dataset\sphere\raw\raw_090.png,0
667,dataset\cylinder\raw\raw_065.png,1
3343,dataset\key\raw\raw_157.png,9
2931,dataset\usb_typec\raw\raw_384.png,8
666,dataset\cylinder\raw\raw_427.png,1
2357,dataset\lego_2x3\raw\raw_369.png,6
485,dataset\cylinder\raw\raw_063.png,1
757,dataset\nut\raw\raw_445.png,2
287,dataset\sphere\raw\raw_024.png,0
3153,dataset\usb_typec\raw\raw_014.png,8
4129,dataset\mesh_pot\raw\raw_119.png,11
1878,dataset\lego_1x2\raw\raw_238.png,5
8,dataset\sphere\raw\raw_245.png,0
2104,dataset\lego_1x2\raw\raw_265.png,5
3096,dataset\usb_typec\raw\raw_246.png,8
1904,dataset\lego_1x2\raw\raw_267.png,5
1665,dataset\spanner\raw\raw_243.png,4
1678,dataset\spanner\raw\raw_383.png,4
3346,dataset\key\raw\raw_439.png,9
1604,dataset\spanner\raw\raw_354.png,4
3276,dataset\key\raw\raw_096.png,9
2622,dataset\usb_mini\raw\raw_285.png,7
2749,dataset\usb_mini\raw\raw_303.png,7
1817,dataset\lego_1x2\raw\raw_025.png,5
4116,dataset\mesh_pot\raw\raw_205.png,11
2623,dataset\usb_mini\raw\raw_278.png,7
